dataset,split,label,image_path,mask_path
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0172.jpg,../data/raw\refuge\testing\mask\T0172.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0173.jpg,../data/raw\refuge\testing\mask\T0173.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0174.jpg,../data/raw\refuge\testing\mask\T0174.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0175.jpg,../data/raw\refuge\testing\mask\T0175.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0176.jpg,../data/raw\refuge\testing\mask\T0176.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0177.jpg,../data/raw\refuge\testing\mask\T0177.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0178.jpg,../data/raw\refuge\testing\mask\T0178.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0179.jpg,../data/raw\refuge\testing\mask\T0179.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0180.jpg,../data/raw\refuge\testing\mask\T0180.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0181.jpg,../data/raw\refuge\testing\mask\T0181.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0182.jpg,../data/raw\refuge\testing\mask\T0182.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0183.jpg,../data/raw\refuge\testing\mask\T0183.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0184.jpg,../data/raw\refuge\testing\mask\T0184.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0185.jpg,../data/raw\refuge\testing\mask\T0185.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0186.jpg,../data/raw\refuge\testing\mask\T0186.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0187.jpg,../data/raw\refuge\testing\mask\T0187.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0188.jpg,../data/raw\refuge\testing\mask\T0188.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0189.jpg,../data/raw\refuge\testing\mask\T0189.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0190.jpg,../data/raw\refuge\testing\mask\T0190.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0191.jpg,../data/raw\refuge\testing\mask\T0191.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0192.jpg,../data/raw\refuge\testing\mask\T0192.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0193.jpg,../data/raw\refuge\testing\mask\T0193.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0194.jpg,../data/raw\refuge\testing\mask\T0194.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0195.jpg,../data/raw\refuge\testing\mask\T0195.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0196.jpg,../data/raw\refuge\testing\mask\T0196.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0197.jpg,../data/raw\refuge\testing\mask\T0197.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0198.jpg,../data/raw\refuge\testing\mask\T0198.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0199.jpg,../data/raw\refuge\testing\mask\T0199.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0200.jpg,../data/raw\refuge\testing\mask\T0200.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0201.jpg,../data/raw\refuge\testing\mask\T0201.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0202.jpg,../data/raw\refuge\testing\mask\T0202.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0203.jpg,../data/raw\refuge\testing\mask\T0203.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0204.jpg,../data/raw\refuge\testing\mask\T0204.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0205.jpg,../data/raw\refuge\testing\mask\T0205.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0206.jpg,../data/raw\refuge\testing\mask\T0206.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0207.jpg,../data/raw\refuge\testing\mask\T0207.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0208.jpg,../data/raw\refuge\testing\mask\T0208.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0209.jpg,../data/raw\refuge\testing\mask\T0209.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0210.jpg,../data/raw\refuge\testing\mask\T0210.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0211.jpg,../data/raw\refuge\testing\mask\T0211.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0212.jpg,../data/raw\refuge\testing\mask\T0212.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0213.jpg,../data/raw\refuge\testing\mask\T0213.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0214.jpg,../data/raw\refuge\testing\mask\T0214.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0215.jpg,../data/raw\refuge\testing\mask\T0215.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0216.jpg,../data/raw\refuge\testing\mask\T0216.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0217.jpg,../data/raw\refuge\testing\mask\T0217.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0218.jpg,../data/raw\refuge\testing\mask\T0218.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0219.jpg,../data/raw\refuge\testing\mask\T0219.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0220.jpg,../data/raw\refuge\testing\mask\T0220.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0221.jpg,../data/raw\refuge\testing\mask\T0221.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0222.jpg,../data/raw\refuge\testing\mask\T0222.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0223.jpg,../data/raw\refuge\testing\mask\T0223.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0224.jpg,../data/raw\refuge\testing\mask\T0224.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0225.jpg,../data/raw\refuge\testing\mask\T0225.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0226.jpg,../data/raw\refuge\testing\mask\T0226.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0227.jpg,../data/raw\refuge\testing\mask\T0227.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0228.jpg,../data/raw\refuge\testing\mask\T0228.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0229.jpg,../data/raw\refuge\testing\mask\T0229.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0230.jpg,../data/raw\refuge\testing\mask\T0230.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0231.jpg,../data/raw\refuge\testing\mask\T0231.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0232.jpg,../data/raw\refuge\testing\mask\T0232.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0233.jpg,../data/raw\refuge\testing\mask\T0233.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0234.jpg,../data/raw\refuge\testing\mask\T0234.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0235.jpg,../data/raw\refuge\testing\mask\T0235.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0236.jpg,../data/raw\refuge\testing\mask\T0236.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0237.jpg,../data/raw\refuge\testing\mask\T0237.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0238.jpg,../data/raw\refuge\testing\mask\T0238.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0239.jpg,../data/raw\refuge\testing\mask\T0239.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0240.jpg,../data/raw\refuge\testing\mask\T0240.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0241.jpg,../data/raw\refuge\testing\mask\T0241.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0242.jpg,../data/raw\refuge\testing\mask\T0242.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0243.jpg,../data/raw\refuge\testing\mask\T0243.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0244.jpg,../data/raw\refuge\testing\mask\T0244.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0245.jpg,../data/raw\refuge\testing\mask\T0245.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0246.jpg,../data/raw\refuge\testing\mask\T0246.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0247.jpg,../data/raw\refuge\testing\mask\T0247.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0248.jpg,../data/raw\refuge\testing\mask\T0248.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0249.jpg,../data/raw\refuge\testing\mask\T0249.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0250.jpg,../data/raw\refuge\testing\mask\T0250.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0251.jpg,../data/raw\refuge\testing\mask\T0251.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0252.jpg,../data/raw\refuge\testing\mask\T0252.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0253.jpg,../data/raw\refuge\testing\mask\T0253.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0254.jpg,../data/raw\refuge\testing\mask\T0254.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0255.jpg,../data/raw\refuge\testing\mask\T0255.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0256.jpg,../data/raw\refuge\testing\mask\T0256.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0257.jpg,../data/raw\refuge\testing\mask\T0257.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0258.jpg,../data/raw\refuge\testing\mask\T0258.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0259.jpg,../data/raw\refuge\testing\mask\T0259.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0260.jpg,../data/raw\refuge\testing\mask\T0260.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0261.jpg,../data/raw\refuge\testing\mask\T0261.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0262.jpg,../data/raw\refuge\testing\mask\T0262.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0263.jpg,../data/raw\refuge\testing\mask\T0263.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0264.jpg,../data/raw\refuge\testing\mask\T0264.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0265.jpg,../data/raw\refuge\testing\mask\T0265.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0266.jpg,../data/raw\refuge\testing\mask\T0266.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0267.jpg,../data/raw\refuge\testing\mask\T0267.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0268.jpg,../data/raw\refuge\testing\mask\T0268.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0269.jpg,../data/raw\refuge\testing\mask\T0269.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0270.jpg,../data/raw\refuge\testing\mask\T0270.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0271.jpg,../data/raw\refuge\testing\mask\T0271.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0272.jpg,../data/raw\refuge\testing\mask\T0272.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0273.jpg,../data/raw\refuge\testing\mask\T0273.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0274.jpg,../data/raw\refuge\testing\mask\T0274.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0275.jpg,../data/raw\refuge\testing\mask\T0275.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0276.jpg,../data/raw\refuge\testing\mask\T0276.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0277.jpg,../data/raw\refuge\testing\mask\T0277.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0278.jpg,../data/raw\refuge\testing\mask\T0278.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0279.jpg,../data/raw\refuge\testing\mask\T0279.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0280.jpg,../data/raw\refuge\testing\mask\T0280.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0281.jpg,../data/raw\refuge\testing\mask\T0281.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0282.jpg,../data/raw\refuge\testing\mask\T0282.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0283.jpg,../data/raw\refuge\testing\mask\T0283.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0284.jpg,../data/raw\refuge\testing\mask\T0284.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0285.jpg,../data/raw\refuge\testing\mask\T0285.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0286.jpg,../data/raw\refuge\testing\mask\T0286.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0287.jpg,../data/raw\refuge\testing\mask\T0287.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0288.jpg,../data/raw\refuge\testing\mask\T0288.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0289.jpg,../data/raw\refuge\testing\mask\T0289.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0290.jpg,../data/raw\refuge\testing\mask\T0290.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0291.jpg,../data/raw\refuge\testing\mask\T0291.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0292.jpg,../data/raw\refuge\testing\mask\T0292.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0293.jpg,../data/raw\refuge\testing\mask\T0293.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0294.jpg,../data/raw\refuge\testing\mask\T0294.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0295.jpg,../data/raw\refuge\testing\mask\T0295.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0296.jpg,../data/raw\refuge\testing\mask\T0296.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0297.jpg,../data/raw\refuge\testing\mask\T0297.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0298.jpg,../data/raw\refuge\testing\mask\T0298.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0299.jpg,../data/raw\refuge\testing\mask\T0299.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0300.jpg,../data/raw\refuge\testing\mask\T0300.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0301.jpg,../data/raw\refuge\testing\mask\T0301.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0302.jpg,../data/raw\refuge\testing\mask\T0302.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0303.jpg,../data/raw\refuge\testing\mask\T0303.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0304.jpg,../data/raw\refuge\testing\mask\T0304.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0305.jpg,../data/raw\refuge\testing\mask\T0305.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0306.jpg,../data/raw\refuge\testing\mask\T0306.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0307.jpg,../data/raw\refuge\testing\mask\T0307.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0308.jpg,../data/raw\refuge\testing\mask\T0308.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0309.jpg,../data/raw\refuge\testing\mask\T0309.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0310.jpg,../data/raw\refuge\testing\mask\T0310.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0311.jpg,../data/raw\refuge\testing\mask\T0311.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0312.jpg,../data/raw\refuge\testing\mask\T0312.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0313.jpg,../data/raw\refuge\testing\mask\T0313.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0314.jpg,../data/raw\refuge\testing\mask\T0314.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0315.jpg,../data/raw\refuge\testing\mask\T0315.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0316.jpg,../data/raw\refuge\testing\mask\T0316.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0317.jpg,../data/raw\refuge\testing\mask\T0317.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0318.jpg,../data/raw\refuge\testing\mask\T0318.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0319.jpg,../data/raw\refuge\testing\mask\T0319.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0320.jpg,../data/raw\refuge\testing\mask\T0320.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0321.jpg,../data/raw\refuge\testing\mask\T0321.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0322.jpg,../data/raw\refuge\testing\mask\T0322.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0323.jpg,../data/raw\refuge\testing\mask\T0323.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0324.jpg,../data/raw\refuge\testing\mask\T0324.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0325.jpg,../data/raw\refuge\testing\mask\T0325.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0326.jpg,../data/raw\refuge\testing\mask\T0326.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0327.jpg,../data/raw\refuge\testing\mask\T0327.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0328.jpg,../data/raw\refuge\testing\mask\T0328.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0329.jpg,../data/raw\refuge\testing\mask\T0329.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0330.jpg,../data/raw\refuge\testing\mask\T0330.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0331.jpg,../data/raw\refuge\testing\mask\T0331.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0332.jpg,../data/raw\refuge\testing\mask\T0332.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0333.jpg,../data/raw\refuge\testing\mask\T0333.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0334.jpg,../data/raw\refuge\testing\mask\T0334.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0335.jpg,../data/raw\refuge\testing\mask\T0335.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0336.jpg,../data/raw\refuge\testing\mask\T0336.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0337.jpg,../data/raw\refuge\testing\mask\T0337.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0338.jpg,../data/raw\refuge\testing\mask\T0338.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0339.jpg,../data/raw\refuge\testing\mask\T0339.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0340.jpg,../data/raw\refuge\testing\mask\T0340.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0341.jpg,../data/raw\refuge\testing\mask\T0341.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0342.jpg,../data/raw\refuge\testing\mask\T0342.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0343.jpg,../data/raw\refuge\testing\mask\T0343.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0344.jpg,../data/raw\refuge\testing\mask\T0344.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0345.jpg,../data/raw\refuge\testing\mask\T0345.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0346.jpg,../data/raw\refuge\testing\mask\T0346.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0347.jpg,../data/raw\refuge\testing\mask\T0347.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0348.jpg,../data/raw\refuge\testing\mask\T0348.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0349.jpg,../data/raw\refuge\testing\mask\T0349.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0350.jpg,../data/raw\refuge\testing\mask\T0350.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0351.jpg,../data/raw\refuge\testing\mask\T0351.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0352.jpg,../data/raw\refuge\testing\mask\T0352.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0353.jpg,../data/raw\refuge\testing\mask\T0353.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0354.jpg,../data/raw\refuge\testing\mask\T0354.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0355.jpg,../data/raw\refuge\testing\mask\T0355.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0356.jpg,../data/raw\refuge\testing\mask\T0356.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0357.jpg,../data/raw\refuge\testing\mask\T0357.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0358.jpg,../data/raw\refuge\testing\mask\T0358.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0359.jpg,../data/raw\refuge\testing\mask\T0359.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0360.jpg,../data/raw\refuge\testing\mask\T0360.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0361.jpg,../data/raw\refuge\testing\mask\T0361.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0362.jpg,../data/raw\refuge\testing\mask\T0362.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0363.jpg,../data/raw\refuge\testing\mask\T0363.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0364.jpg,../data/raw\refuge\testing\mask\T0364.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0365.jpg,../data/raw\refuge\testing\mask\T0365.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0366.jpg,../data/raw\refuge\testing\mask\T0366.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0367.jpg,../data/raw\refuge\testing\mask\T0367.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0368.jpg,../data/raw\refuge\testing\mask\T0368.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0369.jpg,../data/raw\refuge\testing\mask\T0369.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0370.jpg,../data/raw\refuge\testing\mask\T0370.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0371.jpg,../data/raw\refuge\testing\mask\T0371.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0372.jpg,../data/raw\refuge\testing\mask\T0372.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0373.jpg,../data/raw\refuge\testing\mask\T0373.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0374.jpg,../data/raw\refuge\testing\mask\T0374.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0375.jpg,../data/raw\refuge\testing\mask\T0375.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0376.jpg,../data/raw\refuge\testing\mask\T0376.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0377.jpg,../data/raw\refuge\testing\mask\T0377.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0378.jpg,../data/raw\refuge\testing\mask\T0378.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0379.jpg,../data/raw\refuge\testing\mask\T0379.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0380.jpg,../data/raw\refuge\testing\mask\T0380.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0381.jpg,../data/raw\refuge\testing\mask\T0381.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0382.jpg,../data/raw\refuge\testing\mask\T0382.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0383.jpg,../data/raw\refuge\testing\mask\T0383.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0384.jpg,../data/raw\refuge\testing\mask\T0384.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0385.jpg,../data/raw\refuge\testing\mask\T0385.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0386.jpg,../data/raw\refuge\testing\mask\T0386.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0387.jpg,../data/raw\refuge\testing\mask\T0387.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0388.jpg,../data/raw\refuge\testing\mask\T0388.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0389.jpg,../data/raw\refuge\testing\mask\T0389.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0390.jpg,../data/raw\refuge\testing\mask\T0390.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0391.jpg,../data/raw\refuge\testing\mask\T0391.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0392.jpg,../data/raw\refuge\testing\mask\T0392.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0393.jpg,../data/raw\refuge\testing\mask\T0393.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0394.jpg,../data/raw\refuge\testing\mask\T0394.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0395.jpg,../data/raw\refuge\testing\mask\T0395.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0396.jpg,../data/raw\refuge\testing\mask\T0396.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0397.jpg,../data/raw\refuge\testing\mask\T0397.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0398.jpg,../data/raw\refuge\testing\mask\T0398.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0399.jpg,../data/raw\refuge\testing\mask\T0399.jpg
REFUGE,testing,unknown,../data/raw\refuge\testing\images\T0400.jpg,../data/raw\refuge\testing\mask\T0400.jpg
